amedas_code,name,name_kana,name_en,latitude,longitude,altitude_m,station_type,elems,prec_no,block_no,etrn_name,match_status,candidate_block_nos,station_class,rank_url
12041,音威子府,オトイネップ,Otoineppu,44.726667,142.265,40,C,11112110,12,1197,音威子府,exact,1197,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1197&year=&month=&day=&view=
12141,美深,ビフカ,Bifuka,44.48,142.341667,77,C,11112110,12,0006,美深,exact,0006,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=0006&year=&month=&day=&view=
12181,名寄,ナヨロ,Nayoro,44.37,142.456667,89,C,11112110,12,0008,名寄,exact,0008,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=0008&year=&month=&day=&view=
12231,下川,シモカワ,Shimokawa,44.295,142.636667,143,C,11112110,12,0010,下川,exact,0010,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=0010&year=&month=&day=&view=
12261,士別,シベツ,Shibetsu,44.186667,142.416667,135,C,11112010,12,0011,士別,exact,0011,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=0011&year=&month=&day=&view=
12266,朝日,アサヒ,Asahi,44.118333,142.595,225,C,11112010,12,1047,朝日,exact,1047,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1047&year=&month=&day=&view=
12301,和寒,ワッサム,Wassamu,44.028333,142.41,150,C,11112110,12,1055,和寒,exact,1055,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1055&year=&month=&day=&view=
12386,江丹別,エタンベツ,Etanbetsu,43.87,142.26,140,C,11112010,12,1191,江丹別,exact,1191,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1191&year=&month=&day=&view=
12396,比布,ピップ,Pippu,43.87,142.47,164,C,11112010,12,1048,比布,exact,1048,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1048&year=&month=&day=&view=
12411,上川,カミカワ,Kamikawa,43.846667,142.753333,324,C,11112110,12,0015,上川,exact,0015,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=0015&year=&month=&day=&view=
12442,旭川,アサヒカワ,Asahikawa,43.756667,142.371667,120,A,11111111,12,47407,旭川,exact,47407,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=12&block_no=47407&year=&month=&day=&view=
12451,東川,ヒガシカワ,Higashikawa,43.701667,142.508333,215,C,11112010,12,1184,東川,exact,1184,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1184&year=&month=&day=&view=
12501,東神楽,ヒガシカグラ：旭川空港,Higashi-Kagura,43.67,142.446667,211,C,11110100,12,1458,東神楽,exact,1458,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1458&year=&month=&day=&view=
12512,志比内,シビナイ,Shibinai,43.643333,142.581667,310,C,11112010,12,1185,志比内,exact,1185,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1185&year=&month=&day=&view=
12551,美瑛,ビエイ,Biei,43.588333,142.493333,250,C,11112110,12,1052,美瑛,exact,1052,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1052&year=&month=&day=&view=
12596,上富良野,カミフラノ,Kami-Furano,43.455,142.465,220,C,11112010,12,1190,上富良野,exact,1190,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1190&year=&month=&day=&view=
12626,富良野,フラノ,Furano,43.333333,142.4,174,C,11112110,12,0021,富良野,exact,0021,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=0021&year=&month=&day=&view=
12632,麓郷,ロクゴウ,Rokugo,43.301667,142.521667,315,C,11112010,12,1280,麓郷,exact,1280,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1280&year=&month=&day=&view=
12691,幾寅,イクトラ,Ikutora,43.168333,142.568333,350,C,11112110,12,1188,幾寅,exact,1188,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1188&year=&month=&day=&view=
12746,占冠,シムカップ,Shimukappu,42.978333,142.395,332,C,11112110,12,1189,占冠,exact,1189,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1189&year=&month=&day=&view=
13061,天塩,テシオ,Teshio,44.893333,141.761667,9,C,11112110,13,0024,天塩,exact,0024,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=13&block_no=0024&year=&month=&day=&view=
13086,遠別,エンベツ,Enbetsu,44.718333,141.806667,7,C,11112010,13,0025,遠別,exact,0025,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=13&block_no=0025&year=&month=&day=&view=
13121,初山別,ショサンベツ,Shosanbetsu,44.523333,141.77,27,C,11112110,13,1216,初山別,exact,1216,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=13&block_no=1216&year=&month=&day=&view=
13146,焼尻,ヤギシリ,Yagishiri,44.428333,141.421667,38,C,11112010,13,1213,焼尻,exact,1213,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=13&block_no=1213&year=&month=&day=&view=
13181,羽幌,ハボロ,Haboro,44.363333,141.7,8,B,11111111,13,47404,羽幌,exact,47404,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=13&block_no=47404&year=&month=&day=&view=
13261,達布,タップ,Tappu,44.048333,141.856667,30,C,11112010,13,1217,達布,exact,1217,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=13&block_no=1217&year=&month=&day=&view=
13277,留萌,ルモイ,Rumoi,43.945,141.631667,24,B,11111111,13,47406,留萌,exact,47406,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=13&block_no=47406&year=&month=&day=&view=
13311,増毛,マシケ,Mashike,43.848333,141.51,20,C,11112010,13,0028,増毛,exact,0028,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=13&block_no=0028&year=&month=&day=&view=
13321,幌糠,ホロヌカ,Horonuka,43.853333,141.76,20,C,11112110,13,1218,幌糠,exact,1218,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=13&block_no=1218&year=&month=&day=&view=
14026,浜益,ハママス,Hamamasu,43.581667,141.386667,3,C,11112010,14,1193,浜益,exact,1193,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=1193&year=&month=&day=&view=
14071,厚田,アツタ,Atsuta,43.396667,141.436667,5,C,11112110,14,1194,厚田,exact,1194,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=1194&year=&month=&day=&view=
14101,新篠津,シンシノツ,Shinshinotsu,43.22,141.645,9,C,11112110,14,0030,新篠津,exact,0030,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=0030&year=&month=&day=&view=
14116,山口,ヤマグチ,Yamaguchi,43.148333,141.221667,5,C,11112010,14,0031,山口,exact,0031,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=0031&year=&month=&day=&view=
14121,石狩,イシカリ,Ishikari,43.193333,141.37,5,C,11112110,14,1085,石狩,exact,1085,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=1085&year=&month=&day=&view=
14136,江別,エベツ,Ebetsu,43.11,141.601667,8,C,11112010,14,1507,江別,exact,1507,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=1507&year=&month=&day=&view=
14163,札幌,サッポロ,Sapporo,43.06,141.328333,17,A,11111111,14,47412,札幌,exact,47412,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=14&block_no=47412&year=&month=&day=&view=
14206,恵庭島松,エニワシママツ,Eniwa-Shimamatsu,42.926667,141.565,30,C,11112110,14,0035,恵庭島松,exact,0035,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=0035&year=&month=&day=&view=
14286,支笏湖畔,シコツコハン,Lake-shore Shikotsu,42.771667,141.406667,290,C,11112010,14,0037,支笏湖畔,exact,0037,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=0037&year=&month=&day=&view=
14296,千歳,チトセ：新千歳空港,Chitose,42.775,141.691667,22,C,11110100,14,1459,千歳,exact,1459,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=14&block_no=1459&year=&month=&day=&view=
15041,朱鞠内,シュマリナイ,Shumarinai,44.281667,142.161667,255,C,11112110,12,1279,幌加内,exact,1279,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1053&year=&month=&day=&view=
15076,幌加内,ホロカナイ,Horokanai,44.01,142.16,159,C,11112110,12,1053,朱鞠内,exact,1053,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=12&block_no=1279&year=&month=&day=&view=
15116,石狩沼田,イシカリヌマタ,Ishikari-Numata,43.815,141.926667,63,C,11112110,15,0038,石狩沼田,exact,0038,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0038&year=&month=&day=&view=
15156,秩父別,チップベツ,Chippubetsu,43.78,141.961667,51,G,11112110,15,1674,秩父別,exact,1674,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=1674&year=&month=&day=&view=
15161,深川,フカガワ,Fukagawa,43.718333,142.073333,55,C,11112110,15,0039,深川,exact,0039,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0039&year=&month=&day=&view=
15231,空知吉野,ソラチヨシノ,Sorachi-Yoshino,43.595,141.731667,100,C,11112010,15,1287,空知吉野,exact,1287,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=1287&year=&month=&day=&view=
15241,滝川,タキカワ,Takikawa,43.57,141.938333,50,C,11112110,15,0041,滝川,exact,0041,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0041&year=&month=&day=&view=
15251,芦別,アシベツ,Ashibetsu,43.52,142.19,91,C,11112110,15,0043,芦別,exact,0043,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0043&year=&month=&day=&view=
15311,月形,ツキガタ,Tsukigata,43.33,141.616667,50,C,11112010,15,0999,月形,exact,0999,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0999&year=&month=&day=&view=
15321,美唄,ビバイ,Bibai,43.363333,141.826667,16,C,11112110,15,0044,美唄,exact,0044,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0044&year=&month=&day=&view=
15356,岩見沢,イワミザワ,Iwamizawa,43.211667,141.785,42,B,11111111,15,47413,岩見沢,exact,47413,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=15&block_no=47413&year=&month=&day=&view=
15431,長沼,ナガヌマ,Naganuma,43.011667,141.693333,13,C,11112010,15,0047,長沼,exact,0047,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0047&year=&month=&day=&view=
15442,夕張,ユウバリ,Yubari,43.038333,141.956667,293,C,11112110,15,0049,夕張,exact,0049,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=15&block_no=0049&year=&month=&day=&view=
16026,美国,ビクニ,Bikuni,43.271667,140.563333,75,C,11112010,16,0051,美国,exact,0051,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=0051&year=&month=&day=&view=
16061,神恵内,カモエナイ,Kamoenai,43.145,140.423333,50,C,11112010,16,1208,神恵内,exact,1208,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=1208&year=&month=&day=&view=
16076,余市,ヨイチ,Yoichi,43.181667,140.758333,20,C,11112110,16,0052,余市,exact,0052,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=0052&year=&month=&day=&view=
16091,小樽,オタル,Otaru,43.181667,141.015,25,B,11111111,16,47411,小樽,exact,47411,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=16&block_no=47411&year=&month=&day=&view=
16156,共和,キョウワ,Kyowa,42.98,140.603333,15,C,11112110,16,0054,共和,exact,0054,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=0054&year=&month=&day=&view=
16206,蘭越,ランコシ,Rankoshi,42.81,140.541667,39,C,11112110,16,0055,蘭越,exact,0055,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=0055&year=&month=&day=&view=
16217,倶知安,クッチャン,Kutchan,42.9,140.756667,176,B,11111111,16,47433,倶知安,exact,47433,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=16&block_no=47433&year=&month=&day=&view=
16252,寿都,スッツ,Suttsu,42.795,140.223333,33,B,11111111,16,47421,寿都,exact,47421,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=16&block_no=47421&year=&month=&day=&view=
16281,真狩,マッカリ,Makkari,42.775,140.88,440,C,11112010,16,1072,真狩,exact,1072,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=1072&year=&month=&day=&view=
16286,喜茂別,キモベツ,Kimobetsu,42.793333,140.948333,264,C,11112110,16,0060,喜茂別,exact,0060,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=0060&year=&month=&day=&view=
16321,黒松内,クロマツナイ,Kuromatsunai,42.663333,140.31,27,C,11112110,16,0061,黒松内,exact,0061,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=16&block_no=0061&year=&month=&day=&view=
17036,雄武,オウム,Omu,44.58,142.963333,14,B,11111111,17,47405,雄武,exact,47405,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=17&block_no=47405&year=&month=&day=&view=
17076,興部,オコッペ,Okoppe,44.47,143.108333,8,C,11112010,17,0063,興部,exact,0063,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0063&year=&month=&day=&view=
17091,西興部,ニシオコッペ,Nishi-Okoppe,44.331667,142.935,120,C,11112110,17,1073,西興部,exact,1073,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=1073&year=&month=&day=&view=
17112,紋別,モンベツ,Mombetsu,44.345,143.355,16,B,11111111,17,47435,紋別,exact,47435,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=17&block_no=47435&year=&month=&day=&view=
17116,紋別小向,モンベツコムカイ：紋別空港,Mombetsu-Komukai,44.303333,143.403333,18,C,11110100,17,1487,紋別小向,exact,1487,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=1487&year=&month=&day=&view=
17166,湧別,ユウベツ,Yubetsu,44.213333,143.618333,5,C,11112010,17,0065,湧別,exact,0065,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0065&year=&month=&day=&view=
17196,滝上,タキノウエ,Takinoue,44.176667,143.061667,165,C,11112110,17,0066,滝上,exact,0066,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0066&year=&month=&day=&view=
17246,常呂,トコロ,Tokoro,44.115,144.036667,3,C,11112010,17,0068,常呂,exact,0068,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0068&year=&month=&day=&view=
17306,遠軽,エンガル,Engaru,44.053333,143.54,80,C,11112110,17,0069,遠軽,exact,0069,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0069&year=&month=&day=&view=
17316,佐呂間,サロマ,Saroma,44.018333,143.76,54,C,11112110,17,0070,佐呂間,exact,0070,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0070&year=&month=&day=&view=
17341,網走,アバシリ,Abashiri,44.016667,144.278333,38,A,11111111,17,47409,網走,exact,47409,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=17&block_no=47409&year=&month=&day=&view=
17351,宇登呂,ウトロ,Utoro,44.051667,144.981667,144,C,11112110,17,0981,宇登呂,exact,0981,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0981&year=&month=&day=&view=
17482,白滝,シラタキ,Shirataki,43.865,143.153333,475,C,11112110,17,1092,白滝,exact,1092,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=1092&year=&month=&day=&view=
17501,生田原,イクタハラ,Ikutahara,43.916667,143.531667,199,C,11112010,17,0072,生田原,exact,0072,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0072&year=&month=&day=&view=
17521,北見,キタミ,Kitami,43.776667,143.841667,104,C,11112110,17,0074,北見,exact,0074,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0074&year=&month=&day=&view=
17531,女満別,メマンベツ：女満別空港,Memanbetsu,43.88,144.163333,33,C,11110100,17,1460,女満別,exact,1460,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=1460&year=&month=&day=&view=
17546,小清水,コシミズ,Koshimizu,43.841667,144.485,52,C,11112010,17,0075,小清水,exact,0075,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0075&year=&month=&day=&view=
17561,斜里,シャリ,Shari,43.885,144.7,15,C,11112110,17,0076,斜里,exact,0076,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0076&year=&month=&day=&view=
17596,留辺蘂,ルベシベ,Rubeshibe,43.741667,143.45,325,C,11112110,17,0077,留辺蘂,exact,0077,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0077&year=&month=&day=&view=
17607,境野,サカイノ,Sakaino,43.706667,143.643333,184,C,11112010,17,1209,境野,exact,1209,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=1209&year=&month=&day=&view=
17631,美幌,ビホロ,Bihoro,43.77,144.171667,60,C,11112010,17,0079,美幌,exact,0079,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0079&year=&month=&day=&view=
17717,津別,ツベツ,Tsubetsu,43.701667,144.033333,100,C,11112110,17,0082,津別,exact,0082,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=17&block_no=0082&year=&month=&day=&view=
18038,羅臼,ラウス,Rausu,44.023333,145.186667,15,C,11112110,18,0084,羅臼,exact,0084,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=0084&year=&month=&day=&view=
18136,標津,シベツ,Shibetsu,43.661667,145.131667,3,C,11112010,18,0085,標津,exact,0085,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=0085&year=&month=&day=&view=
18161,上標津,カミシベツ,Kami-shibetsu,43.52,144.746667,160,C,11112010,18,1547,上標津,exact,1547,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=1547&year=&month=&day=&view=
18171,中標津,ナカシベツ,Naka-shibetsu,43.543333,144.978333,50,C,11112110,18,0086,中標津,exact,0086,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=0086&year=&month=&day=&view=
18174,根室中標津,ネムロナカシベツ：中標津空港,Nemuro-Nakashibetsu,43.576667,144.96,65,C,11110100,18,1489,根室中標津,exact,1489,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=1489&year=&month=&day=&view=
18256,別海,ベツカイ,Betsukai,43.381667,145.118333,23,C,11112110,18,0088,別海,exact,0088,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=0088&year=&month=&day=&view=
18273,根室,ネムロ,Nemuro,43.33,145.585,25,B,11111111,18,47420,根室,exact,47420,s,https://www.data.jma.go.jp/stats/etrn/view/rank_s.php?prec_no=18&block_no=47420&year=&month=&day=&view=
18281,納沙布,ノサップ,Nosappu,43.393333,145.758333,12,C,11112010,18,1056,納沙布,exact,1056,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=1056&year=&month=&day=&view=
18311,厚床,アットコ,Attoko,43.22,145.226667,41,C,11112110,18,1196,厚床,exact,1196,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=18&block_no=1196&year=&month=&day=&view=
19021,川湯,カワユ,Kawayu,43.616667,144.456667,158,C,11112110,19,0090,川湯,exact,0090,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=19&block_no=0090&year=&month=&day=&view=
19051,弟子屈,テシカガ,Teshikaga,43.51,144.466667,170,C,11112010,19,1187,弟子屈,multiple_selected_largest,"0092,1187",a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=19&block_no=1187&year=&month=&day=&view=
19076,阿寒湖畔,アカンコハン,Lake-Shore Akan,43.436667,144.083333,426,C,11112110,19,0091,阿寒湖畔,exact,0091,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=19&block_no=0091&year=&month=&day=&view=
19151,標茶,シベチャ,Shibecha,43.291667,144.586667,20,C,11112110,19,0093,標茶,exact,0093,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=19&block_no=0093&year=&month=&day=&view=
19191,鶴居,ツルイ,Tsurui,43.231667,144.325,38,C,11112110,19,1186,鶴居,exact,1186,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=19&block_no=1186&year=&month=&day=&view=
19261,中徹別,ナカテシベツ,Nakateshibetsu,43.198333,144.141667,80,C,11112110,19,0095,中徹別,exact,0095,a,https://www.data.jma.go.jp/stats/etrn/view/rank_a.php?prec_no=19&block_no=0095&year=&month=&day=&view=
